AÑO,ENTIDAD,SEXO,EDAD,DEFUNCIONES
1953,República Mexicana,Mujeres,15,802
1953,República Mexicana,Hombres,16,1038
1953,República Mexicana,Mujeres,16,830
1953,República Mexicana,Hombres,17,1084
1953,República Mexicana,Mujeres,17,868
1953,República Mexicana,Hombres,18,1137
1953,República Mexicana,Mujeres,18,911
1953,República Mexicana,Hombres,19,1193
1953,República Mexicana,Mujeres,19,956
1953,República Mexicana,Hombres,20,1250
1953,República Mexicana,Mujeres,20,999
1953,República Mexicana,Hombres,21,1305
1953,República Mexicana,Mujeres,21,1040
1953,República Mexicana,Hombres,22,1354
1953,República Mexicana,Mujeres,22,1075
1953,República Mexicana,Hombres,23,1395
1953,República Mexicana,Mujeres,23,1102
1953,República Mexicana,Hombres,24,1423
1953,República Mexicana,Mujeres,24,1119
1953,República Mexicana,Hombres,25,1445
1953,República Mexicana,Mujeres,25,1132
1953,República Mexicana,Hombres,26,1461
1953,República Mexicana,Mujeres,26,1139
1953,República Mexicana,Hombres,27,1471
1953,República Mexicana,Mujeres,27,1141
1953,República Mexicana,Hombres,28,1481
1953,República Mexicana,Mujeres,28,1144
1953,República Mexicana,Hombres,29,1487
1953,República Mexicana,Mujeres,29,1143
1953,República Mexicana,Hombres,30,1486
1953,República Mexicana,Mujeres,30,1138
1953,República Mexicana,Hombres,31,1481
1953,República Mexicana,Mujeres,31,1130
1953,República Mexicana,Hombres,32,1471
1953,República Mexicana,Mujeres,32,1120
1953,República Mexicana,Hombres,33,1459
1953,República Mexicana,Mujeres,33,1108
1953,República Mexicana,Hombres,34,1447
1953,República Mexicana,Mujeres,34,1097
1953,República Mexicana,Hombres,35,1436
1953,República Mexicana,Mujeres,35,1088
1953,República Mexicana,Hombres,36,1430
1953,República Mexicana,Mujeres,36,1083
1953,República Mexicana,Hombres,37,1428
1953,República Mexicana,Mujeres,37,1083
1953,República Mexicana,Hombres,38,1434
1953,República Mexicana,Mujeres,38,1089
1953,República Mexicana,Hombres,39,1445
1953,República Mexicana,Mujeres,39,1102
1953,República Mexicana,Hombres,40,1463
1953,República Mexicana,Mujeres,40,1120
1953,República Mexicana,Hombres,41,1484
1953,República Mexicana,Mujeres,41,1142
1953,República Mexicana,Hombres,42,1507
1953,República Mexicana,Mujeres,42,1167
1953,República Mexicana,Hombres,43,1531
1953,República Mexicana,Mujeres,43,1195
1953,República Mexicana,Hombres,44,1554
1953,República Mexicana,Mujeres,44,1223
1953,República Mexicana,Hombres,45,1577
1953,República Mexicana,Mujeres,45,1253
1953,República Mexicana,Hombres,46,1600
1953,República Mexicana,Mujeres,46,1284
1953,República Mexicana,Hombres,47,1626
1953,República Mexicana,Mujeres,47,1319
1953,República Mexicana,Hombres,48,1655
1953,República Mexicana,Mujeres,48,1359
1953,República Mexicana,Hombres,49,1686
1953,República Mexicana,Mujeres,49,1401
1953,República Mexicana,Hombres,50,1717
1953,República Mexicana,Mujeres,50,1446
1953,República Mexicana,Hombres,51,1746
1953,República Mexicana,Mujeres,51,1490
1953,República Mexicana,Hombres,52,1767
1953,República Mexicana,Mujeres,52,1529
1953,República Mexicana,Hombres,53,1778
1953,República Mexicana,Mujeres,53,1560
1953,República Mexicana,Hombres,54,1779
1953,República Mexicana,Mujeres,54,1582
1953,República Mexicana,Hombres,55,1770
1953,República Mexicana,Mujeres,55,1597
1953,República Mexicana,Hombres,56,1757
1953,República Mexicana,Mujeres,56,1608
1953,República Mexicana,Hombres,57,1744
1953,República Mexicana,Mujeres,57,1618
1953,República Mexicana,Hombres,58,1734
1953,República Mexicana,Mujeres,58,1632
1953,República Mexicana,Hombres,59,1732
1953,República Mexicana,Mujeres,59,1653
1953,República Mexicana,Hombres,60,1739
1953,República Mexicana,Mujeres,60,1682
1953,República Mexicana,Hombres,61,1753
1953,República Mexicana,Mujeres,61,1719
1953,República Mexicana,Hombres,62,1774
1953,República Mexicana,Mujeres,62,1764
1953,República Mexicana,Hombres,63,1800
1953,República Mexicana,Mujeres,63,1813
1953,República Mexicana,Hombres,64,1826
1953,República Mexicana,Mujeres,64,1864
1953,República Mexicana,Hombres,65,1848
1953,República Mexicana,Mujeres,65,1911
1953,República Mexicana,Hombres,66,1864
1953,República Mexicana,Mujeres,66,1952
1953,República Mexicana,Hombres,67,1871
1953,República Mexicana,Mujeres,67,1984
1953,República Mexicana,Hombres,68,1867
1953,República Mexicana,Mujeres,68,2004
1953,República Mexicana,Hombres,69,1850
1953,República Mexicana,Mujeres,69,2010
1953,República Mexicana,Hombres,70,1822
1953,República Mexicana,Mujeres,70,2003
1953,República Mexicana,Hombres,71,1783
1953,República Mexicana,Mujeres,71,1983
1953,República Mexicana,Hombres,72,1735
1953,República Mexicana,Mujeres,72,1950
1953,República Mexicana,Hombres,73,1675
1953,República Mexicana,Mujeres,73,1904
1953,República Mexicana,Hombres,74,1605
1953,República Mexicana,Mujeres,74,1843
1953,República Mexicana,Hombres,75,1525
1953,República Mexicana,Mujeres,75,1768
1953,República Mexicana,Hombres,76,1435
1953,República Mexicana,Mujeres,76,1680
1953,República Mexicana,Hombres,77,1338
1953,República Mexicana,Mujeres,77,1579
1953,República Mexicana,Hombres,78,1235
1953,República Mexicana,Mujeres,78,1470
1953,República Mexicana,Hombres,79,1130
1953,República Mexicana,Mujeres,79,1354
1953,República Mexicana,Hombres,80,1023
1953,República Mexicana,Mujeres,80,1234
1953,República Mexicana,Hombres,81,916
1953,República Mexicana,Mujeres,81,1111
1953,República Mexicana,Hombres,82,812
1953,República Mexicana,Mujeres,82,989
1953,República Mexicana,Hombres,83,712
1953,República Mexicana,Mujeres,83,869
1953,República Mexicana,Hombres,84,616
1953,República Mexicana,Mujeres,84,753
1953,República Mexicana,Hombres,85,525
1953,República Mexicana,Mujeres,85,643
1953,República Mexicana,Hombres,86,442
1953,República Mexicana,Mujeres,86,541
1953,República Mexicana,Hombres,87,365
1953,República Mexicana,Mujeres,87,447
1953,República Mexicana,Hombres,88,296
1953,República Mexicana,Mujeres,88,362
1953,República Mexicana,Hombres,89,236
1953,República Mexicana,Mujeres,89,288
1953,República Mexicana,Hombres,90,184
1953,República Mexicana,Mujeres,90,224
1953,República Mexicana,Hombres,91,141
1953,República Mexicana,Mujeres,91,171
1953,República Mexicana,Hombres,92,106
1953,República Mexicana,Mujeres,92,127
1953,República Mexicana,Hombres,93,77
1953,República Mexicana,Mujeres,93,93
1953,República Mexicana,Hombres,94,55
1953,República Mexicana,Mujeres,94,66
1953,República Mexicana,Hombres,95,38
1953,República Mexicana,Mujeres,95,46
1953,República Mexicana,Hombres,96,26
1953,República Mexicana,Mujeres,96,31
1953,República Mexicana,Hombres,97,17
1953,República Mexicana,Mujeres,97,20
1953,República Mexicana,Hombres,98,11
1953,República Mexicana,Mujeres,98,13
1953,República Mexicana,Hombres,99,7
1953,República Mexicana,Mujeres,99,8
1953,República Mexicana,Hombres,100,4
1953,República Mexicana,Mujeres,100,5
1953,República Mexicana,Hombres,101,2
1953,República Mexicana,Mujeres,101,3
1953,República Mexicana,Hombres,102,1
1953,República Mexicana,Mujeres,102,1
1953,República Mexicana,Hombres,103,1
1953,República Mexicana,Mujeres,103,1
1953,República Mexicana,Hombres,104,1
1953,República Mexicana,Mujeres,104,1
1953,República Mexicana,Hombres,105,1
1953,República Mexicana,Mujeres,105,0
1953,República Mexicana,Hombres,106,0
1953,República Mexicana,Mujeres,106,0
1953,República Mexicana,Hombres,107,0
1953,República Mexicana,Mujeres,107,0
1953,República Mexicana,Hombres,108,0
1953,República Mexicana,Mujeres,108,0
1953,República Mexicana,Hombres,109,0
1953,República Mexicana,Mujeres,109,0
1954,República Mexicana,Hombres,0,91891
1954,República Mexicana,Mujeres,0,76376
1954,República Mexicana,Hombres,1,26606
1954,República Mexicana,Mujeres,1,26510
1954,República Mexicana,Hombres,2,12802
1954,República Mexicana,Mujeres,2,13215
1954,República Mexicana,Hombres,3,7355
1954,República Mexicana,Mujeres,3,7642
1954,República Mexicana,Hombres,4,4696
1954,República Mexicana,Mujeres,4,4856
1954,República Mexicana,Hombres,5,3214
1954,República Mexicana,Mujeres,5,3286
1954,República Mexicana,Hombres,6,2311
1954,República Mexicana,Mujeres,6,2321
1954,República Mexicana,Hombres,7,1738
1954,República Mexicana,Mujeres,7,1705
1954,República Mexicana,Hombres,8,1371
1954,República Mexicana,Mujeres,8,1304
1954,República Mexicana,Hombres,9,1138
1954,República Mexicana,Mujeres,9,1044
1954,República Mexicana,Hombres,10,992
1954,República Mexicana,Mujeres,10,878
1954,República Mexicana,Hombres,11,909
1954,República Mexicana,Mujeres,11,778
1954,República Mexicana,Hombres,12,875
1954,República Mexicana,Mujeres,12,730
1954,República Mexicana,Hombres,13,872
1954,República Mexicana,Mujeres,13,715
1954,República Mexicana,Hombres,14,889
1954,República Mexicana,Mujeres,14,722
1954,República Mexicana,Hombres,15,917
1954,República Mexicana,Mujeres,15,744
1954,República Mexicana,Hombres,16,955
1954,República Mexicana,Mujeres,16,776
1954,República Mexicana,Hombres,17,997
1954,República Mexicana,Mujeres,17,813
1954,República Mexicana,Hombres,18,1043
1954,República Mexicana,Mujeres,18,853
1954,República Mexicana,Hombres,19,1091
1954,República Mexicana,Mujeres,19,893
1954,República Mexicana,Hombres,20,1141
1954,República Mexicana,Mujeres,20,931
1954,República Mexicana,Hombres,21,1190
1954,República Mexicana,Mujeres,21,967
1954,República Mexicana,Hombres,22,1236
1954,República Mexicana,Mujeres,22,998
1954,República Mexicana,Hombres,23,1278
1954,República Mexicana,Mujeres,23,1025
1954,República Mexicana,Hombres,24,1312
1954,República Mexicana,Mujeres,24,1044
1954,República Mexicana,Hombres,25,1334
1954,República Mexicana,Mujeres,25,1054
1954,República Mexicana,Hombres,26,1354
1954,República Mexicana,Mujeres,26,1061
1954,República Mexicana,Hombres,27,1367
1954,República Mexicana,Mujeres,27,1064
1954,República Mexicana,Hombres,28,1376
1954,República Mexicana,Mujeres,28,1063
1954,República Mexicana,Hombres,29,1387
1954,República Mexicana,Mujeres,29,1064
1954,República Mexicana,Hombres,30,1393
1954,República Mexicana,Mujeres,30,1063
1954,República Mexicana,Hombres,31,1395
1954,República Mexicana,Mujeres,31,1058
1954,República Mexicana,Hombres,32,1392
1954,República Mexicana,Mujeres,32,1050
1954,República Mexicana,Hombres,33,1386
1954,República Mexicana,Mujeres,33,1041
1954,República Mexicana,Hombres,34,1378
1954,República Mexicana,Mujeres,34,1030
1954,República Mexicana,Hombres,35,1369
1954,República Mexicana,Mujeres,35,1020
1954,República Mexicana,Hombres,36,1362
1954,República Mexicana,Mujeres,36,1013
1954,República Mexicana,Hombres,37,1358
1954,República Mexicana,Mujeres,37,1009
1954,República Mexicana,Hombres,38,1359
1954,República Mexicana,Mujeres,38,1009
1954,República Mexicana,Hombres,39,1366
1954,República Mexicana,Mujeres,39,1015
1954,República Mexicana,Hombres,40,1378
1954,República Mexicana,Mujeres,40,1027
1954,República Mexicana,Hombres,41,1396
1954,República Mexicana,Mujeres,41,1044
1954,República Mexicana,Hombres,42,1416
1954,República Mexicana,Mujeres,42,1064
1954,República Mexicana,Hombres,43,1437
1954,República Mexicana,Mujeres,43,1086
1954,República Mexicana,Hombres,44,1459
1954,República Mexicana,Mujeres,44,1110
1954,República Mexicana,Hombres,45,1478
1954,República Mexicana,Mujeres,45,1135
1954,República Mexicana,Hombres,46,1497
1954,República Mexicana,Mujeres,46,1160
1954,República Mexicana,Hombres,47,1515
1954,República Mexicana,Mujeres,47,1187
1954,República Mexicana,Hombres,48,1535
1954,República Mexicana,Mujeres,48,1216
1954,República Mexicana,Hombres,49,1557
1954,República Mexicana,Mujeres,49,1249
1954,República Mexicana,Hombres,50,1580
1954,República Mexicana,Mujeres,50,1285
1954,República Mexicana,Hombres,51,1603
1954,República Mexicana,Mujeres,51,1322
1954,República Mexicana,Hombres,52,1623
1954,República Mexicana,Mujeres,52,1358
1954,República Mexicana,Hombres,53,1636
1954,República Mexicana,Mujeres,53,1389
1954,República Mexicana,Hombres,54,1638
1954,República Mexicana,Mujeres,54,1413
1954,República Mexicana,Hombres,55,1631
1954,República Mexicana,Mujeres,55,1429
1954,República Mexicana,Hombres,56,1616
1954,República Mexicana,Mujeres,56,1438
1954,República Mexicana,Hombres,57,1596
1954,República Mexicana,Mujeres,57,1443
1954,República Mexicana,Hombres,58,1577
1954,República Mexicana,Mujeres,58,1448
1954,República Mexicana,Hombres,59,1561
1954,República Mexicana,Mujeres,59,1456
1954,República Mexicana,Hombres,60,1552
1954,República Mexicana,Mujeres,60,1471
1954,República Mexicana,Hombres,61,1551
1954,República Mexicana,Mujeres,61,1493
1954,República Mexicana,Hombres,62,1557
1954,República Mexicana,Mujeres,62,1522
1954,República Mexicana,Hombres,63,1569
1954,República Mexicana,Mujeres,63,1557
1954,República Mexicana,Hombres,64,1584
1954,República Mexicana,Mujeres,64,1596
1954,República Mexicana,Hombres,65,1601
1954,República Mexicana,Mujeres,65,1636
1954,República Mexicana,Hombres,66,1614
1954,República Mexicana,Mujeres,66,1673
1954,República Mexicana,Hombres,67,1621
1954,República Mexicana,Mujeres,67,1704
1954,República Mexicana,Hombres,68,1621
1954,República Mexicana,Mujeres,68,1727
1954,República Mexicana,Hombres,69,1611
1954,República Mexicana,Mujeres,69,1739
1954,República Mexicana,Hombres,70,1591
1954,República Mexicana,Mujeres,70,1739
1954,República Mexicana,Hombres,71,1560
1954,República Mexicana,Mujeres,71,1726
1954,República Mexicana,Hombres,72,1521
1954,República Mexicana,Mujeres,72,1703
1954,República Mexicana,Hombres,73,1473
1954,República Mexicana,Mujeres,73,1668
1954,República Mexicana,Hombres,74,1417
1954,República Mexicana,Mujeres,74,1621
1954,República Mexicana,Hombres,75,1352
1954,República Mexicana,Mujeres,75,1562
1954,República Mexicana,Hombres,76,1278
1954,República Mexicana,Mujeres,76,1491
1954,República Mexicana,Hombres,77,1197
1954,República Mexicana,Mujeres,77,1409
1954,República Mexicana,Hombres,78,1110
1954,República Mexicana,Mujeres,78,1317
1954,República Mexicana,Hombres,79,1019
1954,República Mexicana,Mujeres,79,1218
1954,República Mexicana,Hombres,80,926
1954,República Mexicana,Mujeres,80,1114
1954,República Mexicana,Hombres,81,833
1954,República Mexicana,Mujeres,81,1007
1954,República Mexicana,Hombres,82,741
1954,República Mexicana,Mujeres,82,899
1954,República Mexicana,Hombres,83,652
1954,República Mexicana,Mujeres,83,793
1954,República Mexicana,Hombres,84,567
1954,República Mexicana,Mujeres,84,690
1954,República Mexicana,Hombres,85,486
1954,República Mexicana,Mujeres,85,592
1954,República Mexicana,Hombres,86,411
1954,República Mexicana,Mujeres,86,499
1954,República Mexicana,Hombres,87,341
1954,República Mexicana,Mujeres,87,415
1954,República Mexicana,Hombres,88,279
1954,República Mexicana,Mujeres,88,338
1954,República Mexicana,Hombres,89,223
1954,República Mexicana,Mujeres,89,270
1954,República Mexicana,Hombres,90,176
1954,República Mexicana,Mujeres,90,211
1954,República Mexicana,Hombres,91,135
1954,República Mexicana,Mujeres,91,161
1954,República Mexicana,Hombres,92,102
1954,República Mexicana,Mujeres,92,121
1954,República Mexicana,Hombres,93,75
1954,República Mexicana,Mujeres,93,88
1954,República Mexicana,Hombres,94,54
1954,República Mexicana,Mujeres,94,63
1954,República Mexicana,Hombres,95,38
1954,República Mexicana,Mujeres,95,44
1954,República Mexicana,Hombres,96,26
1954,República Mexicana,Mujeres,96,29
1954,República Mexicana,Hombres,97,17
1954,República Mexicana,Mujeres,97,19
1954,República Mexicana,Hombres,98,11
1954,República Mexicana,Mujeres,98,12
1954,República Mexicana,Hombres,99,7
1954,República Mexicana,Mujeres,99,7
1954,República Mexicana,Hombres,100,4
1954,República Mexicana,Mujeres,100,4
1954,República Mexicana,Hombres,101,3
1954,República Mexicana,Mujeres,101,3
1954,República Mexicana,Hombres,102,1
